Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Bin name,Incoming (not editable),Unavailable (not editable),Committed (not editable),Available (not editable),On hand (current),On hand (new)
lp-sp8027-1-cafe,LP SP8027/1 CAFÉ,Title,Default Title,,,,,LP SP8027/1 CAFÉ,,,,,,,,,,0
lp-sp8028-sv,LP SP8028 SILVER (1xE27),Title,Default Title,,,,,LP SP8028 SV,,,,,,,,,,0
lp-sq-dl-fixed,LP SQUARE FIXED HD-2148-11 WH,Title,Default Title,,,,,LP SQ DL-FIXED,,,,,,,,,,0
lp-sy-966-ch,LP SY 966 CH,Title,Default Title,,,,,LP SY 966 CH,,,,,,,,,,0
lp-sy-966-gd,LP SY 966 GD,Title,Default Title,,,,,LP SY 966 GD,,,,,,,,,,0
lp-tab-dim-swit,LP TABLE DIMMER SWITCH,Title,Default Title,,,,,LP TAB/DIM/SWIT,,,,,,,,,,3
lp-tk-a217-w,LP TK A217 W,Title,Default Title,,,,,LP TK A217 W,,,,,,,,,,2
lp-tl288-bk-gd,LP TL 288 BLACK/GOLD (1 x E27),Title,Default Title,,,,,LP TL288 BK/GD,,,,,,,,,,0
lp-ulma-6-0975,LP ULMA 6-0975,Title,Default Title,,,,,LP ULMA 6-0975,,,,,,,,,,0
lp-wd-10101,"LP WD 10101 C/W G4-35W, TRANSFORMER ELEC",Title,Default Title,,,,,LP WD 10101,,,,,,,,,,1
lp-wl-d-sv,LP DOUBLE SWING ARM SV WALL LIGHT,Title,Default Title,,,,,LP WL/D SV,,,,,,,,,,0
lp-wl-oval,LP WL/OVAL,Title,Default Title,,,,,LP WL/OVAL,,,,,,,,,,0
lp-wl2703-1,LP WL2703/1,Title,Default Title,,,,,LP WL2703/1,,,,,,,,,,0
lp-wl2703-2,LP WL2703/2,Title,Default Title,,,,,LP WL2703/2,,,,,,,,,,1
lpd-661-1-gd-35,LPD 661/1 GOLD/35 WALL LIGHT,Title,Default Title,,,,,LPD 661/1 GD/35,,,,,,,,,,2
lpd-661-30-g-31,LPD 661/30 GOLD/31,Title,Default Title,,,,,LPD 661/30 G/31,,,,,,,,,,1
lpd-661-38-b-04,LPD 661/38 BLACK/04 CEILING LIGHT,Title,Default Title,,,,,LPD 661/38 B/04,,,,,,,,,,1
lpd-661-38-b-62,LPD 661/38 BLACK/62 CEILING LIGHT,Title,Default Title,,,,,LPD 661/38 B/62,,,,,,,,,,7
ls-104-01-00,LS 104/01 00 C/W 10 X G4 10W -H/L,Title,Default Title,,,,,LS 104/01 00,,,,,,,,,,2
ls-104-01-69,LS 104/01 69 C/W 10 X G4 10W -H/L,Title,Default Title,,,,,LS 104/01 69,,,,,,,,,,1
ls-104-02-69,LS 104/02 69 C/W 16 X G4 10W -H/L,Title,Default Title,,,,,LS 104/02 69,,,,,,,,,,0
ls-104-05-00,LS 104/05 00 C/W 6 X G4 20W -C/L,Title,Default Title,,,,,LS 104/05 00,,,,,,,,,,1
ls-104-05-69,LS 104/05 69 C/W 6 X G4 20W -C/L,Title,Default Title,,,,,LS 104/05 69,,,,,,,,,,0
ls-104-06-00,LS 104/06 00 C/W 9 X G4 20W -C/L,Title,Default Title,,,,,LS 104/06 00,,,,,,,,,,1
ls-104-06-69,LS 104/06 69 C/W 9 X G4 20W -C/L,Title,Default Title,,,,,LS 104/06 69,,,,,,,,,,2
ls-141-12-88,LS 141/12 88 (LED CIR 24W DL),Title,Default Title,,,,,LS 141/12 88,,,,,,,,,,9
ls-156-01-88,LS 156/01 88,Title,Default Title,,,,,LS 156/01 88,,,,,,,,,,3
ls-156-03-88,LS 156/03 88,Title,Default Title,,,,,LS 156/03 88,,,,,,,,,,0
ls-156-05-88,LS 156/05 88,Title,Default Title,,,,,LS 156/05 88,,,,,,,,,,1
ls-156-22-88,LS 156/22 88,Title,Default Title,,,,,LS 156/22 88,,,,,,,,,,3
ls-161-11-01,LS 161/11 01,Title,Default Title,,,,,LS 161/11 01,,,,,,,,,,0
lt-82-wh,LT 82/300 WHITE WALL LIGHT,Title,Default Title,,,,,LT 82 WH,,,,,,,,,,0
lt-flf9088,LT FL F9088,Title,Default Title,,,,,LT FLF9088,,,,,,,,,,0
lt-hlhb609,LT HL HB609,Title,Default Title,,,,,LT HLHB609,,,,,,,,,,0
lt-hlhb610,LT HL HB610,Title,Default Title,,,,,LT HLHB610,,,,,,,,,,0
lt-hlhb611,LT HL HB611,Title,Default Title,,,,,LT HLHB611,,,,,,,,,,0
lt-hlhp279-3,LT HL HP279/3,Title,Default Title,,,,,LT HLHP279/3,,,,,,,,,,10
lt-hlhp304,LT HL HP304,Title,Default Title,,,,,LT HLHP304,,,,,,,,,,2
lt-hlhp333,LT HL HP333/3,Title,Default Title,,,,,LT HLHP333,,,,,,,,,,12
lt-hlhp530,LT HL HP530,Title,Default Title,,,,,LT HLHP530,,,,,,,,,,0
lt-sph1007l,LT SP H1007L,Title,Default Title,,,,,LT SPH1007L,,,,,,,,,,0
lt-sph1007s,LT SP H1007S,Title,Default Title,,,,,LT SPH1007S,,,,,,,,,,0
lt-sph9088,LT SP H9088,Title,Default Title,,,,,LT SPH9088,,,,,,,,,,0
lt-sphb601,LT SP HB601,Title,Default Title,,,,,LT SPHB601,,,,,,,,,,0
lt-sphb602,LT SP HB602,Title,Default Title,,,,,LT SPHB602,,,,,,,,,,0
lt-sphb603,LT SP HB603,Title,Default Title,,,,,LT SPHB603,,,,,,,,,,0
lt-sphb607,LT SP HB607 Ø200 (E27),Title,Default Title,,,,,LT SPHB607,,,,,,,,,,0
lt-sphb608,LT SP HB608,Title,Default Title,,,,,LT SPHB608,,,,,,,,,,0
lt-sphb610,LT SP HB610/1 (E27) 200mm Glass,Title,Default Title,,,,,LT SPHB610,,,,,,,,,,0
lt-sphb616,LT SP HB616,Title,Default Title,,,,,LT SPHB616,,,,,,,,,,0
lt-sphp221,LT SP HP221,Title,Default Title,,,,,LT SPHP221,,,,,,,,,,7
lt-sphp279-1,LT SP HP279/1,Title,Default Title,,,,,LT SPHP279/1,,,,,,,,,,18
lt-sphp279-3,LT SP HP279/3,Title,Default Title,,,,,LT SPHP279/3,,,,,,,,,,0
lt-sphp333,LT SP HP333,Title,Default Title,,,,,LT SPHP333,,,,,,,,,,0
lt-sphp348,LT SP HP348,Title,Default Title,,,,,LT SPHP348,,,,,,,,,,11
lt-sphp469,LT SP HP469,Title,Default Title,,,,,LT SPHP469,,,,,,,,,,0
lt-sphp512,LT SP HP512,Title,Default Title,,,,,LT SPHP512,,,,,,,,,,1
lt-sphp520-1,LT SP HP520/1,Title,Default Title,,,,,LT SPHP520/1,,,,,,,,,,4
lt-sphp530,LT SP HP530,Title,Default Title,,,,,LT SPHP530,,,,,,,,,,0
lt-splh1007r-s,LT SP LH1007R/S,Title,Default Title,,,,,LT SPLH1007R/S,,,,,,,,,,1
lt-sptp469,LT SP TP469,Title,Default Title,,,,,LT SPTP469,,,,,,,,,,0
lt-tltp403,LT TL TP403 CERAMIC WHITE FLOWER MOTIF (E27),Title,Default Title,,,,,LT TLTP403,,,,,,,,,,0
lt-tltp469,LT TL TP469,Title,Default Title,,,,,LT TLTP469,,,,,,,,,,0
lt-wlwp225,LT WL WP225,Title,Default Title,,,,,LT WLWP225,,,,,,,,,,0
lt-wlwp240,LT WL WP240,Title,Default Title,,,,,LT WLWP240,,,,,,,,,,0
lt-wlwp241,LT WL WP241,Title,Default Title,,,,,LT WLWP241,,,,,,,,,,0
lt-wlwp242,LT WL WP242,Title,Default Title,,,,,LT WLWP242,,,,,,,,,,0
lu-3e3,LU 3E3 CEILING PLATE,Title,Default Title,,,,,LU 3E3,,,,,,,,,,2
lu-alh-apg-luk,LU ALH APG LUK - C/L,Title,Default Title,,,,,LU ALH APG LUK,,,,,,,,,,1
lu-alh-mep-luk,LU ALH MEP LUK - F/L,Title,Default Title,,,,,LU ALH MEP LUK,,,,,,,,,,0
lu-alh-mes-luk,LU ALH MES LUK - MEDIUM H/L,Title,Default Title,,,,,LU ALH MES LUK,,,,,,,,,,3
lu-alh-pes-luk,LU ALH PES LUK - SMALL H/L,Title,Default Title,,,,,LU ALH PES LUK,,,,,,,,,,0
lu-alh-pts-luk,LU ALH PTS LUK - H/L,Title,Default Title,,,,,LU ALH PTS LUK,,,,,,,,,,6
lu-chis-b-luk,LU CHIS B LUK - F/L,Title,Default Title,,,,,LU CHIS B LUK,,,,,,,,,,0
lu-ecl-s-luk,LU ECL S LUK - H/L,Title,Default Title,,,,,LU ECL S LUK,,,,,,,,,,2
lu-ecl-sg-luk,LU ECL SG LUK - H/L,Title,Default Title,,,,,LU ECL SG LUK,,,,,,,,,,0
lu-fl-oku-luz02,LU FL OKU LUZ 02,Title,Default Title,,,,,LU FL OKU LUZ02,,,,,,,,,,0
lu-frill-lin-ch,LU FRILL LIN CHW - H/L,Title,Default Title,,,,,LU FRILL LIN CH,,,,,,,,,,3
lu-frill-rdo-ch,LU FRILL RDO CHW - H/L,Title,Default Title,,,,,LU FRILL RDO CH,,,,,,,,,,0
lu-gea-luz-raiz,LU GEA LUZ RAIZ N,Title,Default Title,,,,,LU GEA LUZ RAIZ,,,,,,,,,,0
lu-hola-chw-tr,LU HOLA CHW TR (WH) - H/L,Title,Default Title,,,,,LU HOLA CHW TR,,,,,,,,,,3
lu-hola-chw21,LU HOLA CHW21 (IN WOOD COL) C/W BK CABLE,Title,Default Title,,,,,LU HOLA CHW21,,,,,,,,,,0
lu-kit1-a-trg-c,LU KIT1 A TRG CHW (WH ASH) WOVEN VEENER STRIPS,Title,Default Title,,,,,LU KIT1 A TRG C,,,,,,,,,,2
lu-kit2-s-trg-c,LU KIT2 S TRG CHW (WH) - H/L,Title,Default Title,,,,,LU KIT2 S TRG C,,,,,,,,,,0
lu-kit3-s-trg-c,LU KIT3 S TRG CHW (WH) - H/L,Title,Default Title,,,,,LU KIT3 S TRG C,,,,,,,,,,0
lu-kit5-a-chw,LU KIT5 A CHW (WH) - W/L,Title,Default Title,,,,,LU KIT5 A CHW,,,,,,,,,,0
lu-lua-sg-chw,LU LUA SG CHW (WH) - H/L,Title,Default Title,,,,,LU LUA SG CHW,,,,,,,,,,7
lu-mar30-multi,LU MAR30 S LUK MULTI COLOUR - H/L,Title,Default Title,,,,,LU MAR30 MULTI,,,,,,,,,,0
lu-mar30-trans,LU MAR30 S LUK TRANSPARENT - H/L,Title,Default Title,,,,,LU MAR30 TRANS,,,,,,,,,,3
lu-mar40-s-chw,LU MAR40 S CHW FRESNO BL -H/L,Title,Default Title,,,,,LU MAR40 S CHW,,,,,,,,,,0
lu-mar40-s-mult,LU MAR40 S CHW MULTIMADERA - H/L,Title,Default Title,,,,,LU MAR40 S MULT,,,,,,,,,,0
lu-mar80-chw-re,LU MAR80 CHW RED ASH - H/L,Title,Default Title,,,,,LU MAR80 CHW RE,,,,,,,,,,0
lu-mar80-chw-wh,LU MAR80 CHW WHITE ASH -H/L,Title,Default Title,,,,,LU MAR80 CHW WH,,,,,,,,,,0
lu-octopusi-de6,LU OCTOPUSI DE 6 CILINDRICOS LUZ 07 (E27),Title,Default Title,,,,,LU OCTOPUSI DE6,,,,,,,,,,0
lu-rom30-con-am,LU ROM30 CON AMARILLO - H/L,Title,Default Title,,,,,LU ROM30 CON AM,,,,,,,,,,0
lu-rom40-con-am,LU ROM40 CON AMARILLO - H/L,Title,Default Title,,,,,LU ROM40 CON AM,,,,,,,,,,1
lu-rom50-con-am,LU ROM50 CON AMARILLO - H/L,Title,Default Title,,,,,LU ROM50 CON AM,,,,,,,,,,1
lu-rom50-conrai,LU ROM 50 A CONRAIZ - W/L,Title,Default Title,,,,,LU ROM50 CONRAI,,,,,,,,,,0
luc-cl0151a-600,LUC CL RSL0151A-600-15W LED RECESS SLIM LINEAR 3000K,Title,Default Title,,,,,LUC CL0151A/600,,,,,,,,,,0
lucerne-93618,LUCERNE 93618,Title,Default Title,,,,,LUCERNE 93618,,,,,,,,,,0
lum0085,LUMASCAPE LS101A-CB BLACK C/W BRACKET,Title,Default Title,,,,,LUM0085,,,,,,,,,,3
lw-cl3524-b01,"LW CL 3524-B01 15"" 24W COLOR-CHANGING LED C/W",Title,Default Title,,,,,LW CL3524-B01,,,,,,,,,,0
lx-02aqua-bz,LX 02AQUA BZ (WHITE),Title,Default Title,,,,,LX 02AQUA BZ,,,,,,,,,,9
lx-02aqua-nz,LX 02AQUA NZ DOWNLIGHT,Title,Default Title,,,,,LX 02AQUA NZ,,,,,,,,,,0
lx-02aqua-zz,LX 02AQUA ZZ (CHROME),Title,Default Title,,,,,LX 02AQUA ZZ,,,,,,,,,,0
lx-03aqua-ba,LX 03AQUA BA DOWNLIGHT,Title,Default Title,,,,,LX 03AQUA BA,,,,,,,,,,0
lx-22-bz,LX 22 BZ DOWNLIGHT,Title,Default Title,,,,,LX 22 BZ,,,,,,,,,,0
lx-2203-ba,LX 2203 BA (WHITE) DOWNLIGHT,Title,Default Title,,,,,LX 2203 BA,,,,,,,,,,0
lx-2203-ga,LX 2203 GA (ORO) DOWNLIGHT,Title,Default Title,,,,,LX 2203 GA,,,,,,,,,,0
lx-2203-za,LX 2203 ZA (CHROME) DOWNLIGHT,Title,Default Title,,,,,LX 2203 ZA,,,,,,,,,,27
lx-223-ba,LX 223 BA (WHITE),Title,Default Title,,,,,LX 223 BA,,,,,,,,,,59
lx-2241-ba,LX 2241 BA (WHITE) DOWNLIGHT,Title,Default Title,,,,,LX 2241 BA,,,,,,,,,,32
lx-2241-bk,LX 2241 BLACK,Title,Default Title,,,,,LX 2241 BK,,,,,,,,,,42
lx-2241-za,LX 2241 ZA (CHROME) DOWNLIGHT,Title,Default Title,,,,,LX 2241 ZA,,,,,,,,,,0
lx-449-c-4x9wpl,"LX 449.C, 4X9WPL",Title,Default Title,,,,,"LX 449.C,4X9WPL",,,,,,,,,,0
lx-aqualand-wh,LX AQUALAND WH,Title,Default Title,,,,,LX AQUALAND WH,,,,,,,,,,0
lx-fire-c2smp,LX FIRE-C2SMP DOWNLIGHT,Title,Default Title,,,,,LX FIRE-C2SMP,,,,,,,,,,209
lz-1206-48-gr-o,LZ 1206/48 GREEN/OPAL HANGING LIGHT,Title,Default Title,,,,,LZ 1206/48 GR/O,,,,,,,,,,0
lz-1206-48-no-m,LZ 1206/48 NOGAL MURANO,Title,Default Title,,,,,LZ 1206/48 NO/M,,,,,,,,,,0
lz-1206-48-no-o,LZ 1206/48 NOGAL/OPAL HANGING LIGHT,Title,Default Title,,,,,LZ 1206/48 NO/O,,,,,,,,,,0
lz-1230-42-mi-m,LZ 1230/42 MIEL MURANO,Title,Default Title,,,,,LZ 1230/42 MI/M,,,,,,,,,,0
lz-1230-42-r-h,LZ 1230/42 ROBLE HIELO,Title,Default Title,,,,,LZ 1230/42 R/H,,,,,,,,,,0
lz-1230-42-r-o,LZ 1230/42 ROBLE OPAL HANGING LIGHT,Title,Default Title,,,,,LZ 1230/42 R/O,,,,,,,,,,0
lz-1230-42a-r-o,LZ 1230/42A R/O PULLEY LIGHT,Title,Default Title,,,,,LZ 1230/42A R/O,,,,,,,,,,0
lz-1250-42-nt-m,LZ 1250/42 NATURAL MURANO,Title,Default Title,,,,,LZ 1250/42 NT/M,,,,,,,,,,0
lz-1250-42-nt-o,LZ 1250/42 NATURAL/OPAL HANGING LIGHT,Title,Default Title,,,,,LZ 1250/42 NT/O,,,,,,,,,,0
lz-501-220-gris,LZ 501/220 MARBLE GRIS CEILING LIGHT,Title,Default Title,,,,,LZ 501/220 GRIS,,,,,,,,,,0
lz-501-220-verd,LZ 501/220 MARBLE/VERDE (GREEN),Title,Default Title,,,,,LZ 501/220 VERD,,,,,,,,,,0
lz-502-220-line,LZ 502/220 LINES,Title,Default Title,,,,,LZ 502/220 LINE,,,,,,,,,,0
lz-502-220-raya,LZ 502/220 RAYAS (PS.ER),Title,Default Title,,,,,LZ 502/220 RAYA,,,,,,,,,,0
lz-505-132,LZ 505/132 SQUARES,Title,Default Title,,,,,LZ 505/132,,,,,,,,,,0
lz-505-140,LZ 505/140 SQUARES,Title,Default Title,,,,,LZ 505/140,,,,,,,,,,0
lz-507-122-mu,LZ 507/122 MURANO CEILING LIGHT,Title,Default Title,,,,,LZ 507/122 MU,,,,,,,,,,0
lz-507-122-mu-c,LZ 507/122 MURANO COVER ONLY,Title,Default Title,,,,,LZ 507/122 MU/C,,,,,,,,,,16
lz-507-122-op,LZ 507/122 OPAL CEILING LIGHT,Title,Default Title,,,,,LZ 507/122 OP,,,,,,,,,,1
lz-507-122-op-c,LZ 507/122 OPAL COVER ONLY,Title,Default Title,,,,,LZ 507/122 OP/C,,,,,,,,,,26
lz-507-132-mu,LZ 507/132 MURANO CEILING LIGHT,Title,Default Title,,,,,LZ 507/132 MU,,,,,,,,,,0
lz-507-132-mu-c,LZ 507/132 MURANO COVER ONLY,Title,Default Title,,,,,LZ 507/132 MU/C,,,,,,,,,,0
lz-507-132-op,LZ 507/132 OPAL CEILING LIGHT,Title,Default Title,,,,,LZ 507/132 OP,,,,,,,,,,11
lz-507-132-op-c,LZ 507/132 OPAL COVER ONLY CEILING LIGHT,Title,Default Title,,,,,LZ 507/132 OP/C,,,,,,,,,,1
lz-507-140-mu,LZ 507/140 MURANO CEILING LIGHT,Title,Default Title,,,,,LZ 507/140 MU,,,,,,,,,,0
lz-507-140-mu-c,LZ 507/140 MURANO COVER ONLY,Title,Default Title,,,,,LZ 507/140 MU/C,,,,,,,,,,0
lz-507-140-op,LZ 507/140 OPAL CEILING LIGHT,Title,Default Title,,,,,LZ 507/140 OP,,,,,,,,,,0
lz-507-140-op-c,LZ 507/140 OPAL COVER ONLY,Title,Default Title,,,,,LZ 507/140 OP/C,,,,,,,,,,3
lz-514-132,LZ 514/132,Title,Default Title,,,,,LZ 514/132,,,,,,,,,,0
lz-514-140,LZ 514/140,Title,Default Title,,,,,LZ 514/140,,,,,,,,,,0
lz-514-140-cove,LZ 514/140 COVER ONLY,Title,Default Title,,,,,LZ 514/140 COVE,,,,,,,,,,0
lz-517-132-mu,LZ 517/132 MURANO COVER FOR 517/132,Title,Default Title,,,,,LZ 517/132 MU,,,,,,,,,,0
lz-517-132-na,LZ 517/132 NATURAL CEILING LIGHT,Title,Default Title,,,,,LZ 517/132 NA,,,,,,,,,,0
lz-517-132-opal,LZ 517/132 OPAL COVER FOR 517/132,Title,Default Title,,,,,LZ 517/132 OPAL,,,,,,,,,,35
lz-517-132-wn,LZ 517/132 WALNUT,Title,Default Title,,,,,LZ 517/132 WN,,,,,,,,,,0
lz-517-140-mu,LZ 517/140 MURANO COVER FOR 517/140,Title,Default Title,,,,,LZ 517/140 MU,,,,,,,,,,0
lz-517-140-na,LZ 517/140 NATURAL CEILING LIGHT,Title,Default Title,,,,,LZ 517/140 NA,,,,,,,,,,0
lz-517-140-op,LZ 517/140 OPAL COVER FOR 517/140,Title,Default Title,,,,,LZ 517/140 OP,,,,,,,,,,0
lz-517-140-wn,LZ 517/140 WALNUT CEILING LIGHT,Title,Default Title,,,,,LZ 517/140 WN,,,,,,,,,,0
lz-520-132-mu,LZ 520/132 MURANO COVER FOR LZ 520/132,Title,Default Title,,,,,LZ 520/132 MU,,,,,,,,,,0
lz-520-132-na,LZ 520/132 NATURAL CEILING BASE FOR LZ 520/132,Title,Default Title,,,,,LZ 520/132 NA,,,,,,,,,,0
lz-520-132-op,LZ 520/132 OPAL COVER FOR LZ 520/132,Title,Default Title,,,,,LZ 520/132 OP,,,,,,,,,,0
lz-520-132-wn,LZ 520/132 WALNUT CEILING BASE FOR LZ 520/132,Title,Default Title,,,,,LZ 520/132 WN,,,,,,,,,,0
lz-520-140-mu,LZ 520/140 MURANO COVER FOR LZ 517/140,Title,Default Title,,,,,LZ 520/140 MU,,,,,,,,,,0
lz-520-140-na,LZ 520/140 NATURAL BASE FOR LZ 520/140,Title,Default Title,,,,,LZ 520/140 NA,,,,,,,,,,0
lz-520-140-op,LZ 520/140 OPAL COVER FOR LZ 520/140,Title,Default Title,,,,,LZ 520/140 OP,,,,,,,,,,0
lz-520-140-wn,LZ 520/140 WALNUT BASE FOR LZ 520/140,Title,Default Title,,,,,LZ 520/140 WN,,,,,,,,,,0
lz-520-220-mu,LZ 520/220 MURANO COVER FOR LZ 520/220,Title,Default Title,,,,,LZ 520/220 MU,,,,,,,,,,0
lz-520-220-na,LZ 520/220 NATURAL CEILING BASE FOR LZ 520/220,Title,Default Title,,,,,LZ 520/220 NA,,,,,,,,,,0
lz-520-220-op,LZ 520/220 OPAL COVER FOR LZ 520/220,Title,Default Title,,,,,LZ 520/220 OP,,,,,,,,,,0
lz-520-220-wn,LZ 520/220 WALNUT CEILING BASE FOR LZ 520/220,Title,Default Title,,,,,LZ 520/220 WN,,,,,,,,,,0
lz-520-320-mu,LZ 520/320 MURANO COVER FOR 520/320,Title,Default Title,,,,,LZ 520/320 MU,,,,,,,,,,0
lz-520-320-na,LZ 520/320 NATURAL CEILING LIGHT,Title,Default Title,,,,,LZ 520/320 NA,,,,,,,,,,0
lz-520-320-op,LZ 520/320 OPAL COVER FOR 520/320,Title,Default Title,,,,,LZ 520/320 OP,,,,,,,,,,0
lz-520-320-wn,LZ 520/320 WALNUT CEILING LIGHT,Title,Default Title,,,,,LZ 520/320 WN,,,,,,,,,,0
lz-520-320w-m-d,LZ 520/320 WALNUT/MURANO D/L,Title,Default Title,,,,,LZ 520/320W/M D,,,,,,,,,,0
lz-520-420-cl,LZ 520/420 CLEAR COVER COVER FOR 520/420,Title,Default Title,,,,,LZ 520/420 CL,,,,,,,,,,0
lz-520-420-mu,LZ 520/420 MURANO COVER FOR 520/420,Title,Default Title,,,,,LZ 520/420 MU,,,,,,,,,,0
lz-520-420-na,LZ 520/420 NATURAL CEILING LIGHT,Title,Default Title,,,,,LZ 520/420 NA,,,,,,,,,,0
lz-520-420-op,LZ 520/420 OPAL COVER FOR 520/420,Title,Default Title,,,,,LZ 520/420 OP,,,,,,,,,,0
lz-520-420-wn,LZ 520/420 WALNUT CEILING LIGHT,Title,Default Title,,,,,LZ 520/420 WN,,,,,,,,,,0
lz-521-132-mu,LZ 521/132 MURANO,Title,Default Title,,,,,LZ 521/132 MU,,,,,,,,,,0
lz-521-132-na,LZ 521/132 NATURAL,Title,Default Title,,,,,LZ 521/132 NA,,,,,,,,,,0
lz-521-132-op,LZ 521/132 OPAL,Title,Default Title,,,,,LZ 521/132 OP,,,,,,,,,,4
lz-521-132-wn,LZ 521/132 WALNUT,Title,Default Title,,,,,LZ 521/132 WN,,,,,,,,,,0
lz-521-140-mu,LZ 521/140 MURANO,Title,Default Title,,,,,LZ 521/140 MU,,,,,,,,,,0
lz-521-140-na,LZ 521/140 NATURAL,Title,Default Title,,,,,LZ 521/140 NA,,,,,,,,,,0
lz-521-140-op,LZ 521/140 OPAL,Title,Default Title,,,,,LZ 521/140 OP,,,,,,,,,,0
lz-521-140-wn,LZ 521/140 WALNUT,Title,Default Title,,,,,LZ 521/140 WN,,,,,,,,,,0
lz-550-220-w-m,LZ 550/220 WALNUT/MURANO CEILING LIGHT,Title,Default Title,,,,,LZ 550/220 W/M,,,,,,,,,,0
lz-555-220-w-m,LZ 555/220 WHITE/MARBLE GREY,Title,Default Title,,,,,LZ 555/220 W/M,,,,,,,,,,0
lz-560-132-n-o,LZ 560/132 NATURAL OPAL CEILING LIGHT,Title,Default Title,,,,,LZ 560/132 N/O,,,,,,,,,,0
lz-560-132-ne-g,LZ 560/132 NERO/GRIS CEILING LIGHT,Title,Default Title,,,,,LZ 560/132 NE/G,,,,,,,,,,0
lz-560-54-na-mu,LZ 560/54 NATURAL/MURANO,Title,Default Title,,,,,LZ 560/54 NA/MU,,,,,,,,,,0
lz-560-54-wm,LZ 560/54 WALNUT/MURANO,Title,Default Title,,,,,LZ 560/54 WM,,,,,,,,,,0
lz-585-132-bi-g,LZ 585/132 BIANCO/GRIS CEILING LIGHT,Title,Default Title,,,,,LZ 585/132 BI/G,,,,,,,,,,0
lz-585-54-ro-mu,LZ 585/54 ROBLE/MURANO CEILING LIGHT,Title,Default Title,,,,,LZ 585/54 RO/MU,,,,,,,,,,0
lz-602-220-mu,LZ 602/220 MU,Title,Default Title,,,,,LZ 602/220 MU,,,,,,,,,,0
lz-603-218,LZ 603/218 FLUORESCENT ESCARCHA,Title,Default Title,,,,,LZ 603/218,,,,,,,,,,4
lz-603-218cover,LZ 603/218 COVER ONLY,Title,Default Title,,,,,LZ 603/218COVER,,,,,,,,,,2
lz-603-220,LZ 603/220 FLUORESCENT ESCARCHA,Title,Default Title,,,,,LZ 603/220,,,,,,,,,,0
lz-603-220-cove,LZ 603/220 MU COVER ONLY,Title,Default Title,,,,,LZ 603/220 COVE,,,,,,,,,,0
lz-603-220-op,LZ 603/220 OPAL,Title,Default Title,,,,,LZ 603/220 OP,,,,,,,,,,0
lz-605-220-bk,LZ 605/220 BK FLUORESCENT BLANCO,Title,Default Title,,,,,LZ 605/220 BK,,,,,,,,,,15
lz-605-220-svs,LZ 605/220 SVS FLUORESCENT BLANCO,Title,Default Title,,,,,LZ 605/220 SVS,,,,,,,,,,1
lz-605-220-w-c,LZ 605/220 WHITE/CHROME FLUORESCENT BLANCO,Title,Default Title,,,,,LZ 605/220 W/C,,,,,,,,,,0
lz-605-240-w-c,LZ 605/240 WHITE/CHROME FLUORESCENT BLANCO,Title,Default Title,,,,,LZ 605/240 W/C,,,,,,,,,,0
lz-607-220,LZ 607/220 ACRYLIC CEILING LIGHT,Title,Default Title,,,,,LZ 607/220,,,,,,,,,,0
lz-610-132-cove,LZ 610/132 COVER ONLY,Title,Default Title,,,,,LZ 610/132 COVE,,,,,,,,,,3
lz-610-132-wh,LZ 610/132 WHITE,Title,Default Title,,,,,LZ 610/132 WH,,,,,,,,,,1
lz-614-132-hon,LZ 614/132 HONEY,Title,Default Title,,,,,LZ 614/132 HON,,,,,,,,,,0
lz-614-132-nat,LZ 614/132 NATURAL,Title,Default Title,,,,,LZ 614/132 NAT,,,,,,,,,,0
lz-614-132-oak,LZ 614/132 OAK,Title,Default Title,,,,,LZ 614/132 OAK,,,,,,,,,,1
lz-6250-40-na,LZ 6250/40 NATURAL UP & DOWN NATURAL,Title,Default Title,,,,,LZ 6250/40 NA,,,,,,,,,,0
lz-6250-40-oak,LZ 6250/40 OAK,Title,Default Title,,,,,LZ 6250/40 OAK,,,,,,,,,,0
lz-6250-40-ro,LZ 6250/40 ROBLE UP & DOWN ROBLE,Title,Default Title,,,,,LZ 6250/40 RO,,,,,,,,,,0
lz-6250-40-wn,LZ 6250/40 WALNUT UP & DOWN WALNUT,Title,Default Title,,,,,LZ 6250/40 WN,,,,,,,,,,0
lz-700-220-bk,LZ 700/220 BLACK CEILING LIGHT,Title,Default Title,,,,,LZ 700/220 BK,,,,,,,,,,0
lz-700-220-mar,LZ 700/220 MARMOL CEILING LIGHT,Title,Default Title,,,,,LZ 700/220 MAR,,,,,,,,,,0
lz-700-220-wh,LZ 700/220 WHITE CEILING LIGHT,Title,Default Title,,,,,LZ 700/220 WH,,,,,,,,,,0
lz-700-220-wn,LZ 700/220 WALNUT,Title,Default Title,,,,,LZ 700/220 WN,,,,,,,,,,0
lz-700-240-bk,LZ 700/240 BLACK CEILING LIGHT,Title,Default Title,,,,,LZ 700/240 BK,,,,,,,,,,0
lz-700-240-r-br,LZ 700/240 RAIZ NOGAL CEILING LIGHT,Title,Default Title,,,,,LZ 700/240 R/BR,,,,,,,,,,0
lz-700-240-wh,LZ 700/240 WHITE CEILING LIGHT,Title,Default Title,,,,,LZ 700/240 WH,,,,,,,,,,0
